Zip,State,Latitude,Longitude,3 pin
12929,NY,44.847709,-73.582317,129
13435,NY,43.305156,-75.150183,134
1107,MA,42.120193,-72.6061,110
2482,MA,42.300096,-71.30336,248
3247,NH,43.588972,-71.445452,324
70569,LA,29.909643,-91.812552,705
74081,OK,36.169806,-96.44005,740
48509,MI,43.020176,-83.60433,485
78245,TX,29.412338,-98.70484,782
80424,CO,39.478893,-106.03747,804
80820,CO,38.783844,-105.63616,808
90734,CA,33.786594,-118.298662,907
93562,CA,35.764433,-117.38202,935
93747,CA,36.746375,-119.639658,937
87520,NM,36.874229,-106.55118,875
89121,NV,36.121972,-115.0903,891
94310,CA,37.189396,-121.705327,943
95402,CA,38.440061,-122.710598,954
74558,OK,34.497876,-95.1316,745
75915,TX,31.287257,-94.577084,759
68341,NE,40.389849,-96.91229,683
85522,AZ,32.850901,-109.767893,855
38623,MS,34.360101,-90.2717,386
38733,MS,33.624024,-90.819547,387
46247,IN,39.779492,-86.132837,462
74157,OK,36.139826,-96.029725,741
77210,TX,29.83399,-95.434241,772
77282,TX,29.83399,-95.434241,772
80257,CO,39.738752,-104.408349,802
84034,UT,40.105506,-113.94372,840
85335,AZ,33.596823,-112.32364,853
60152,IL,42.242199,-88.61034,601
60928,IL,40.766096,-87.85474,609
56274,MN,45.897971,-96.24441,562
79033,TX,36.317403,-100.97272,790
79182,TX,35.401475,-101.895089,791
73546,OK,34.239154,-98.72275,735
70706,LA,30.608471,-90.92758,707
71342,LA,31.654792,-92.12872,713
23488,VA,37.952168,-75.59681,234
13633,NY,44.469527,-75.50293,136
31006,GA,32.563544,-84.2461,310
31706,GA,31.559274,-84.176507,317
21736,MD,39.520696,-77.916196,217
21781,MD,39.56991,-77.760697,217
8070,NJ,39.645377,-75.51923,807
10458,NY,40.864166,-73.88881,104
28392,NC,34.742752,-78.80645,283
18059,PA,40.723681,-75.53601,180
28656,NC,36.238438,-81.045963,286
29625,SC,34.532638,-82.71615,296
29938,SC,32.390605,-80.661027,299
52166,IA,43.069086,-91.92847,521
52769,IA,41.594283,-90.8469,527
55926,MN,43.731945,-92.70852,559
37215,TN,36.098408,-86.82522,372
38048,TN,35.15066,-89.481362,380
10079,NY,40.780751,-73.977182,100
11701,NY,40.6851,-73.41317,117
12147,NY,42.518386,-74.15997,121
15781,PA,40.964542,-78.99646,157
16845,PA,41.131415,-78.10643,168
17543,PA,40.164049,-76.29946,175
17841,PA,40.714443,-77.34934,178
1906,MA,42.462796,-71.0098,190
2204,MA,42.338947,-70.919635,220
2584,MA,41.277794,-70.046019,258
3260,NH,43.356838,-71.9255,326
4096,ME,43.801773,-70.17932,409
77350,TX,30.856814,-94.856052,773
78081,AR,29.542778,-98.20799,780
66085,KS,38.798648,-94.65527,660
72945,AR,35.090489,-94.35097,729
74149,OK,36.139826,-96.029725,741
41605,KY,37.554631,-82.63174,416
42215,KY,36.983293,-87.68273,422
44493,OH,40.828584,-80.896714,444
63110,MO,38.622601,-90.26182,631
71261,LA,32.770852,-91.74361,712
26522,WV,39.578512,-80.093007,265
28247,NC,35.065595,-80.851149,282
55127,MN,45.076708,-93.0828,551
45015,OH,39.367106,-84.55053,450
46220,IN,39.866913,-86.12323,462
46320,IN,41.610035,-87.50574,463
49394,MI,43.60034,-85.82081,493
50103,IA,40.801638,-93.60711,501
50835,IA,40.69705,-94.33067,508
51025,IA,42.496494,-95.55529,510
52557,IA,41.016566,-91.96821,525
53917,WI,43.414202,-88.704914,539
81325,CO,38.027131,-108.83162,813
81650,CO,39.603225,-107.89755,816
77008,TX,29.798777,-95.40951,770
77238,TX,29.83399,-95.434241,772
80044,CO,39.738752,-104.408349,800
80205,CO,39.758986,-104.96678,802
91201,CA,34.17013,-118.29158,912
77318,TX,30.434486,-95.55009,773
98481,WA,47.066193,-122.113223,984
98852,WA,48.494944,-120.73348,988
72905,AR,35.191046,-94.23816,729
93612,CA,36.813456,-119.70826,936
94539,CA,37.515014,-121.92916,945
95258,CA,38.154118,-121.306,952
95410,CA,39.216157,-123.71376,954
95424,CA,38.971518,-122.66423,954
95928,CA,39.720955,-121.81888,959
65053,MO,38.543762,-92.35461,650
66521,KS,39.483435,-96.21101,665
69028,NE,40.656225,-100.05391,690
28561,NC,35.103736,-77.07585,285
7856,NJ,40.919498,-74.63559,785
8720,NJ,40.14386,-74.10286,872
11234,NY,40.618561,-73.9216,112
11412,NY,40.697188,-73.75948,114
38964,MS,34.087461,-90.39276,389
14120,NY,43.048156,-78.86338,141
62776,IL,39.749457,-89.606017,627
62934,IL,37.716434,-88.37184,629
63872,MO,36.101239,-90.114179,638
70510,LA,29.943573,-92.14872,705
70817,LA,30.387642,-90.99921,708
71409,LA,31.332031,-92.67485,714
72040,AR,34.955641,-91.52399,720
50294,IA,42.266846,-93.927086,502
50529,IA,42.720708,-94.20185,505
57271,SD,44.736853,-97.50123,572
48178,MI,42.45644,-83.66673,481
20411,DC,38.883962,-77.022098,204
4030,ME,43.585861,-70.6793,403
4781,ME,47.163149,-68.58915,478
7451,NJ,40.948054,-74.083231,745
14758,NY,42.342529,-79.41091,147
15083,PA,40.237582,-79.80038,150
15530,PA,39.937504,-78.94183,155
15770,PA,40.999588,-79.15992,157
12037,NY,42.346758,-73.57852,120
13495,NY,43.110619,-75.27716,134
735,PR,18.258444,-65.65987,735
2030,MA,42.23888,-71.28241,203
2194,MA,42.292547,-71.225799,219
2574,MA,41.603946,-70.638189,257
2635,MA,41.625037,-70.44317,263
17557,PA,40.102296,-76.08031,175
19078,PA,39.877262,-75.32272,190
19398,PA,39.983153,-75.748055,193
81638,CO,40.298366,-107.51756,816
92082,CA,33.261748,-117.01027,920
85502,AZ,33.421919,-110.81268,855
87194,NM,35.044339,-106.672872,871
97499,OR,43.593788,-123.26602,974
99686,AK,61.128176,-146.2357,996
94523,CA,37.951672,-122.07317,945
94927,CA,38.463088,-122.989975,949
95412,CA,38.717819,-123.32757,954
77086,TX,29.920981,-95.49556,770
78562,TX,26.301385,-97.92547,785
79245,TX,34.715551,-100.53964,792
55558,MN,44.805487,-93.766524,555
65701,MO,36.79589,-92.77286,657
65805,MO,37.25807,-93.343673,658
66783,KS,37.873778,-95.7313,667
67458,KS,39.171661,-97.30594,674
67492,KS,38.807138,-96.9568,674
67623,KS,39.461403,-98.95757,676
68970,NE,40.090341,-98.52808,689
60661,IL,41.882082,-87.64461,606
62374,IL,40.403553,-90.8834,623
62864,IL,38.322558,-88.90842,628
63388,MO,38.886456,-91.76344,633
63452,MO,40.101973,-91.79502,634
48531,MI,43.002,-83.692507,485
14747,NY,42.154315,-79.08905,147
6612,CT,41.253946,-73.28842,661
7045,NJ,40.906152,-74.36742,704
19149,PA,40.037711,-75.06658,191
19301,PA,40.042252,-75.48357,193
3084,NH,42.81949,-71.85063,308
17233,PA,39.942589,-77.99529,172
8079,NJ,39.549912,-75.43943,807
8677,NJ,40.280531,-74.712018,867
1090,MA,42.170731,-72.604842,109
19487,PA,39.983153,-75.748055,194
28714,NC,35.891276,-82.30008,287
12807,NY,42.425733,-73.899871,128
12834,NY,43.095447,-73.50177,128
27894,NC,35.715778,-77.904283,278
8620,NJ,40.17296,-74.66915,862
46946,IN,41.035728,-85.73528,469
48211,MI,42.379019,-83.04483,482
41810,KY,37.185228,-82.69447,418
42322,KY,37.615062,-87.406866,423
85080,AZ,33.276539,-112.18717,850
78526,TX,25.969007,-97.47211,785
87105,NM,35.031329,-106.68695,871
90017,CA,34.052561,-118.26434,900
90295,CA,33.786594,-118.298662,902
61552,IL,40.817587,-89.56654,615
62065,IL,39.235652,-90.62842,620
15720,PA,40.529238,-79.0846,157
17402,PA,39.976898,-76.67785,174
20099,DC,38.893311,-77.014647,200
20571,DC,38.900559,-77.034554,205
22546,VA,37.95969,-77.47733,225
23693,VA,37.112915,-76.43591,236
24017,VA,37.290886,-79.98256,240
6235,CT,41.809166,-72.11274,623
6269,CT,41.80743,-72.25025,626
12250,NY,42.614852,-73.970812,122
12583,NY,42.060034,-73.88393,125
1854,MA,42.649758,-71.33348,185
2540,MA,41.56105,-70.61968,254
38922,MS,33.936248,-89.64228,389
40581,KY,38.028269,-84.471505,405
30347,GA,33.844371,-84.47405,303
44258,OH,41.127594,-81.841079,442
44310,OH,41.107655,-81.50091,443
44621,OH,40.410604,-81.31633,446
45458,OH,39.60828,-84.16413,454
47436,IN,38.978916,-86.4169,474
35485,AL,33.306606,-87.453224,354
36251,AL,33.243964,-85.84503,362
36723,AL,32.08846,-87.28018,367
27051,NC,36.174243,-80.16679,270
28254,NC,35.26002,-80.804151,282
42753,KY,37.242258,-85.20271,427
29116,SC,33.49593,-80.824603,291
48002,MI,42.938385,-82.91582,480
95943,CA,39.605289,-122.03231,959
99036,WA,47.52507,-117.27054,990
83623,ID,42.965519,-115.32724,836
84134,UT,40.668068,-111.908297,841
84713,UT,38.35906,-112.6926,847
84770,UT,37.118352,-113.5987,847
85648,AZ,31.488579,-110.98926,856
76228,TX,33.586753,-98.07694,762
76599,TX,31.470598,-97.734728,765
77248,TX,29.83399,-95.434241,772
66736,KS,37.539672,-95.84307,667
57528,SD,43.205207,-99.76123,575
58102,ND,46.900348,-96.80016,581
51446,IA,41.785808,-95.20173,514
52215,IA,41.914489,-92.39359,522
53083,WI,43.797567,-87.75664,530
65452,MO,37.95348,-92.26091,654
45829,OH,41.163632,-84.612173,458
46057,IN,40.333772,-86.38161,460
48288,MI,42.239933,-83.150823,482
49084,MI,42.178035,-86.38557,490
61078,IL,42.15834,-89.73555,610
29073,SC,33.917812,-81.21854,290
29695,SC,34.218582,-82.304658,296
41347,KY,37.54418,-83.600784,413
44265,OH,41.010907,-81.297727,442
37901,TN,36.032334,-83.884804,379
40177,KY,37.997957,-85.94452,401
31146,GA,33.891251,-84.07456,311
25323,WV,38.296818,-81.554655,253
32728,FL,29.022729,-81.172169,327
72564,AR,35.623263,-91.44076,725
73090,OK,35.394725,-97.93552,730
73179,OK,35.416826,-97.62787,731
74949,OK,34.669198,-94.75729,749
75848,TX,31.83272,-96.32126,758
80256,CO,39.74739,-104.992842,802
82055,WY,41.33144,-106.17649,820
82638,WY,42.966192,-106.807047,826
95701,CA,39.217668,-120.78346,957
97388,OR,44.885,-123.994219,973
17582,PA,39.993398,-76.45568,175
18459,PA,41.515012,-75.40884,184
5674,VT,44.106922,-72.85816,567
6754,CT,41.786035,-73.35774,675
6890,CT,41.142754,-73.288247,689
7208,NJ,40.673102,-74.22834,720
7670,NJ,40.92169,-73.96482,767
7865,NJ,40.783175,-74.90934,786
11694,NY,40.57649,-73.84721,116
12156,NY,42.479967,-73.73647,121
21128,MD,39.400296,-76.44639,211
21631,MD,38.589383,-75.94218,216
22513,VA,37.750261,-76.509615,225
14884,NY,42.473556,-77.89514,148
4787,ME,46.574691,-67.96531,478
75569,TX,33.441774,-94.12531,755
77026,TX,29.79437,-95.33395,770
83846,ID,47.466971,-115.78377,838
95429,CA,39.761199,-123.33547,954
97104,OR,45.546914,-122.928208,971
87529,NM,36.468402,-105.60547,875
93722,CA,36.801603,-119.88878,937
94293,CA,38.377411,-121.444429,942
19606,PA,40.327741,-75.87002,196
79566,TX,32.109191,-100.10582,795
5362,VT,42.9445,-72.69222,536
1474,MA,42.669408,-71.74578,147
2538,MA,41.782915,-70.64881,253
22810,VA,38.81913,-78.77149,228
98204,WA,47.90296,-122.25064,982
23921,VA,37.581656,-78.62058,239
91006,CA,34.134057,-118.02662,910
95887,CA,38.377411,-121.444429,958
97070,OR,45.308105,-122.77266,970
91912,CA,33.016928,-116.846046,919
87510,NM,36.2996,-106.40596,875
97110,OR,45.894287,-123.961,971
92166,CA,33.016928,-116.846046,921
94111,CA,37.798228,-122.40027,941
92258,CA,33.921502,-116.56703,922
92363,CA,34.808718,-114.62664,923
89557,NV,40.541218,-119.586934,895
99015,WA,47.653568,-117.431742,990
87193,NM,35.044339,-106.672872,871
40111,KY,37.816771,-86.63448,401
89136,NV,36.129519,-115.322782,891
36618,AL,30.728488,-88.16845,366
2102,MA,42.338947,-70.919635,210
2474,MA,42.419496,-71.15635,247
62613,IL,39.982768,-89.68326,626
62897,IL,38.084617,-88.92096,628
4236,ME,44.194404,-70.14181,423
70189,LA,30.032997,-89.882564,701
61832,IL,40.133786,-87.62898,618
64130,MO,39.034838,-94.54507,641
44699,OH,40.283493,-81.28215,446
78750,TX,30.438933,-97.80383,787
45043,OH,39.440956,-84.575746,450
45168,OH,38.850094,-83.77254,451
46308,IN,41.461543,-87.372779,463
81653,CO,40.929768,-107.18886,816
49690,MI,44.774285,-85.41696,496
85734,AZ,32.065082,-110.935337,857
67730,KS,39.810204,-101.1109,677
59038,MT,46.208375,-107.22415,590
75106,TX,32.767268,-96.777626,751
49303,MI,43.271422,-85.84023,493
77535,TX,30.044219,-94.88864,775
43017,OH,40.109478,-83.12713,430
54152,WI,44.565437,-88.46717,541
29726,SC,34.861633,-81.22788,297
39442,MS,31.682254,-89.040622,394
18515,PA,41.403529,-75.706485,185
44234,OH,41.337187,-81.16699,442
13325,NY,43.570028,-75.49047,133
44710,OH,40.791108,-81.41672,447
15301,PA,40.170663,-80.25185,153
46745,IN,40.954897,-85.00759,467
16825,PA,40.98169,-78.30514,168
49081,MI,42.171777,-85.617824,490
61266,IL,41.554901,-90.615975,612
27814,NC,35.384013,-76.93188,278
58042,ND,46.984696,-96.9327,580
58559,ND,47.429223,-100.72662,585
34660,FL,28.067043,-82.778424,346
3858,NH,42.871322,-71.04807,385
5678,VT,44.158979,-72.46942,567
4454,ME,45.002969,-67.495548,445
16373,PA,41.195768,-79.70044,163
54766,WI,45.323865,-90.89376,547
17125,PA,40.266221,-76.882854,171
60156,IL,42.185733,-88.348484,601
65689,MO,37.132577,-92.09857,656
33687,FL,27.871964,-82.438841,336
78064,TX,28.958803,-98.4639,780
79107,TX,35.228302,-101.81946,791
18039,PA,40.328645,-75.10278,180
56553,MN,46.434718,-96.62429,565
12209,NY,42.640813,-73.7856,122
72802,AR,35.308848,-93.10909,728
27510,NC,35.912489,-79.08144,275
85218,AZ,33.349996,-111.418233,852
84633,UT,39.949142,-111.89623,846
87181,NM,35.044339,-106.672872,871
91706,CA,34.087108,-117.96966,917
64497,MO,39.933989,-94.22274,644
29667,SC,34.766305,-82.75838,296
74766,OK,34.148691,-94.95546,747
29819,SC,34.074234,-82.23492,298
77967,TX,29.098894,-97.365742,779
37043,TN,36.506407,-87.2572,370
87120,NM,35.146144,-106.70851,871
40032,KY,38.40464,-85.460504,400
78550,TX,26.206602,-97.68776,785
45416,OH,39.805207,-84.25804,454
70522,LA,29.75226,-91.439679,705
33965,FL,26.552895,-81.94861,339
98035,WA,47.432251,-121.803388,980
34786,FL,28.495982,-81.5362,347
41731,KY,37.115385,-83.08501,417
47876,IN,39.505935,-87.46156,478
14203,NY,42.880107,-78.8699,142
34224,FL,26.925265,-82.29693,342
34602,FL,28.51589,-82.26576,346
15771,PA,40.827315,-78.98991,157
14738,NY,42.0385,-79.07622,147
30471,GA,32.547214,-82.17048,304
17219,PA,40.228687,-77.71034,172
33316,FL,26.101114,-80.12931,333
28688,NC,35.529792,-80.947028,286
33806,FL,28.002553,-81.61864,338
27052,NC,36.298241,-80.14383,270
20456,DC,38.898111,-77.040149,204
28272,NC,35.26002,-80.804151,282
21056,MD,39.07566,-76.4286,210
37327,TN,35.399109,-85.38755,373
28538,NC,35.424381,-77.58452,285
25414,WV,39.279965,-77.86203,254
29042,SC,33.321406,-81.14318,290
41001,KY,38.946893,-84.38652,410
29224,SC,34.005992,-80.970766,292
18062,PA,40.517304,-75.56515,180
47116,IN,38.328419,-86.61356,471
27974,NC,36.233836,-76.03822,279
19953,DE,39.150822,-75.70428,199
59487,MT,47.577613,-111.60477,594
61323,IL,41.435327,-89.39583,613
11510,NY,40.654112,-73.6095,115
41250,KY,37.758445,-82.48919,412
68405,NE,40.772835,-97.05841,684
45390,OH,40.20451,-84.78292,453
78210,TX,29.397934,-98.46669,782
38478,TN,35.204983,-87.01246,384
67066,KS,37.746879,-98.75308,670
36303,AL,31.249042,-85.40605,363
57628,SD,45.55964,-101.20322,576
40208,KY,38.218764,-85.76241,402
63655,MO,37.416023,-90.18886,636
88026,NM,32.775681,-108.15359,880
82327,WY,42.041677,-106.60352,823
90053,CA,33.786594,-118.298662,900
83619,ID,44.002031,-116.91129,836
94702,CA,37.865026,-122.2859,947
85048,AZ,33.302098,-112.02477,850
98620,WA,45.846697,-120.75703,986
94115,CA,37.786129,-122.43736,941
85240,AZ,33.222982,-111.858805,852
95298,CA,37.889849,-121.253872,952
96127,CA,40.446063,-120.664132,961
99205,WA,47.69399,-117.43979,992
95546,CA,41.161505,-123.72444,955
56646,MN,47.771933,-95.64403,566
6237,CT,41.702777,-72.29349,623
607,PR,18.256995,-66.104657,607
43147,OH,39.904288,-82.756,431
52750,IA,41.926933,-90.41181,527
53827,WI,43.063729,-90.82292,538
62376,IL,40.09625,-91.38474,623
41049,KY,38.286314,-83.6512,410
30345,GA,33.851736,-84.28412,303
41557,KY,37.514166,-82.43625,415
33501,FL,27.929731,-82.315058,335
47485,IN,39.191057,-87.231182,474
20505,DC,38.893311,-77.014647,205
54524,WI,45.85263,-90.41709,545
20851,MD,39.076608,-77.1232,208
49446,MI,43.551783,-86.40265,494
23102,VA,37.712894,-77.82379,231
44845,OH,41.024204,-83.109783,448
15091,PA,40.434436,-80.024817,150
47325,IN,39.685481,-85.02454,473
15532,PA,39.766617,-79.06594,155
41444,KY,37.690636,-83.074592,414
13606,NY,43.871728,-76.00793,136
24217,VA,37.082275,-82.18978,242
26150,WV,39.162229,-81.53788,261
17735,PA,41.77197,-76.521266,177
50329,IA,41.672687,-93.572173,503
29062,SC,34.020978,-80.56786,290
70884,LA,30.51589,-91.080373,708
29226,SC,34.005992,-80.970766,292
71435,LA,32.024884,-92.16421,714
15446,PA,40.028267,-79.39475,154
71923,AR,34.111837,-93.05585,719
16407,PA,41.919028,-79.65224,164
3866,NH,43.41176,-71.027303,386
18436,PA,41.426197,-75.39395,184
14865,NY,42.352725,-76.84258,148
32816,FL,28.566338,-81.260818,328
25612,WV,37.76662,-81.98755,256
59444,MT,48.635319,-111.24083,594
60532,IL,41.789079,-88.08536,605
61638,IL,40.796887,-89.611146,616
85326,AZ,33.354418,-112.56941,853
6383,CT,41.601648,-72.04037,638
6411,CT,41.550097,-72.922235,641
6902,CT,41.047996,-73.53688,690
8021,NJ,39.810485,-74.99574,802
8106,NJ,39.892213,-75.07212,810
8751,NJ,39.948518,-74.0759,875
11973,NY,40.922326,-72.637078,119
3832,NH,43.907045,-71.04716,383
37249,TN,36.186605,-86.785248,372
24374,VA,36.813383,-81.19791,243
25534,WV,38.082632,-82.27115,255
26031,WV,40.013637,-80.72744,260
26271,WV,39.042297,-79.60611,262
43210,OH,40.003681,-83.02148,432
44445,OH,40.842848,-80.61956,444
44628,OH,40.527648,-82.14312,446
38554,TN,36.26742,-85.16204,385
38627,MS,34.425389,-89.20431,386
40140,KY,37.675627,-86.23001,401
45643,OH,38.86833,-82.256185,456
47528,IN,38.824546,-87.25186,475
47633,IN,38.168191,-87.78113,476
47701,IN,37.997128,-87.574963,477
47703,IN,37.997128,-87.574963,477
30232,GA,33.403811,-84.504403,302
30817,GA,33.765566,-82.43899,308
30912,GA,33.386041,-82.090996,309
26734,WV,39.070601,-79.233536,267
27949,NC,36.115899,-75.72772,279
32267,FL,30.34494,-81.683107,322
32932,FL,28.306726,-80.686159,329
95695,CA,38.697238,-121.80944,956
97127,OR,45.2455,-123.11304,971
97226,OR,45.484854,-122.625257,972
98632,WA,46.156082,-122.98043,986
85317,AZ,33.820609,-111.886707,853
76111,TX,32.778479,-97.30099,761
76481,TX,32.970869,-98.71204,764
77000,TX,29.711257,-95.304936,770
95463,CA,39.173321,-123.55081,954
87052,NM,35.509184,-106.35022,870
87106,NM,35.078246,-106.61747,871
92359,CA,34.083512,-117.09688,923
93033,CA,34.166933,-119.16113,930
99773,AK,66.887401,-157.14287,997
62815,IL,38.452172,-87.9939,628
64052,MO,39.076405,-94.44943,640
57787,SD,44.619045,-102.76873,577
57796,SD,43.994049,-102.236971,577
58016,ND,47.34623,-97.46372,580
58478,ND,47.135224,-99.74552,584
69045,NE,40.484407,-101.35561,690
69217,NE,42.519402,-99.70826,692
54621,WI,43.659389,-91.08195,546
54669,WI,43.903949,-91.08847,546
55404,MN,44.963365,-93.26179,554
67735,KS,39.332837,-101.75422,677
68964,NE,40.230878,-97.89427,689
70760,LA,30.700337,-91.44032,707
71233,LA,32.341594,-91.216458,712
62541,IL,39.969864,-89.35051,625
80805,CO,39.302035,-102.44357,808
83256,ID,43.222648,-112.442253,832
72088,AR,35.598238,-92.26358,720
72370,AR,35.696385,-90.02631,723
72471,AR,35.821708,-91.1314,724
72654,AR,36.23638,-92.372635,726
72687,AR,36.242942,-92.69011,726
57756,SD,43.24449,-102.49502,577
91933,CA,33.016928,-116.846046,919
84330,UT,41.875803,-112.13957,843
93920,CA,36.133401,-121.63798,939
99332,WA,46.776386,-118.82892,993
67673,KS,39.166845,-98.79762,676
70598,LA,30.20812,-92.095109,705
64858,MO,36.898694,-94.52788,648
65459,MO,37.990962,-92.09833,654
66510,KS,38.503219,-95.63079,665
44307,OH,41.069605,-81.54591,443
53821,WI,43.036566,-91.11838,538
58769,ND,48.330437,-102.23239,587
59419,MT,48.007556,-112.32535,594
99682,AK,61.067777,-151.14169,996
99702,AK,64.661627,-147.02121,997
15829,PA,41.173044,-79.19369,158
15832,PA,41.379949,-78.17987,158
16833,PA,40.948433,-78.55176,168
17985,PA,40.909697,-76.20494,179
10552,NY,40.924195,-73.82614,105
12244,NY,42.614852,-73.970812,122
12819,NY,43.583211,-73.47852,128
5906,VT,44.458803,-71.7162,590
7644,NJ,40.877999,-74.08265,764
67473,KS,39.409385,-98.7059,674
68345,NE,40.034277,-96.02099,683
68402,NE,40.918054,-96.84839,684
70524,LA,30.566122,-92.32115,705
71447,LA,31.452874,-92.79465,714
61821,IL,40.108631,-88.2733,618
61930,IL,39.685822,-88.11971,619
40740,KY,37.015283,-84.05872,407
41615,KY,37.550496,-82.6933,416
41858,KY,37.130559,-82.83185,418
32546,FL,30.409264,-87.292755,325
45868,OH,40.958861,-83.8356,458
36860,AL,32.237339,-85.41029,368
38002,TN,35.272386,-89.71198,380
52565,IA,40.747997,-91.96126,525
53711,WI,43.036696,-89.44499,537
53785,WI,43.06956,-89.423861,537
62746,IL,39.749457,-89.606017,627
63963,MO,37.072189,-90.30884,639
73092,OK,35.109275,-98.08247,730
73530,OK,34.254376,-99.05182,735
78642,TX,30.702882,-97.9269,786
79850,TX,29.943719,-104.386683,798
74192,OK,36.139826,-96.029725,741
74521,OK,34.660204,-95.09814,745
76021,TX,32.851678,-97.13849,760
76095,TX,32.771419,-97.291484,760
65286,MO,39.506878,-93.20442,652
65336,MO,38.76699,-93.56712,653
66605,KS,39.013988,-95.65056,666
68620,NE,41.708281,-98.0246,686
69366,NE,41.92305,-101.56145,693
19092,PA,40.001811,-75.11787,190
19316,PA,40.058565,-75.83584,193
14604,NY,43.156963,-77.60375,146
15223,PA,40.503768,-79.95164,152
15949,PA,40.401076,-79.13701,159
26807,WV,38.65585,-79.33975,268
33478,FL,26.925835,-80.21526,334
35160,AL,33.415449,-86.10908,351
35216,AL,33.420558,-86.78489,352
36578,AL,30.744745,-87.81486,365
36765,AL,32.594818,-87.53543,367
38924,MS,33.309896,-90.21172,389
43804,OH,40.449531,-81.72309,438
43981,OH,40.184401,-80.99519,439
46253,IN,39.779492,-86.132837,462
47619,IN,38.199662,-87.31132,476
48093,MI,42.514885,-82.99768,480
49258,MI,41.884795,-84.593491,492
49931,MI,47.11929,-88.57259,499
51653,IA,40.886487,-95.67001,516
52768,IA,41.677679,-90.37338,527
42761,KY,37.113189,-85.44177,427
16514,PA,42.182748,-80.064915,165
4009,ME,44.059192,-70.72552,400
4056,ME,43.658378,-70.868871,405
7023,NJ,40.641852,-74.38533,702
10025,NY,40.798502,-73.96811,100
25632,WV,37.779196,-81.91651,256
25636,WV,37.808757,-81.99433,256
25911,WV,37.758469,-81.167549,259
26135,WV,39.450612,-80.870081,261
29305,SC,35.111404,-82.105503,293
12552,NY,41.387822,-74.354699,125
26346,WV,39.270902,-81.06189,263
18435,PA,41.497511,-75.01149,184
76545,TX,31.036287,-97.492017,765
76679,TX,31.949312,-96.61514,766
77664,TX,30.600866,-94.40604,776
81649,CO,39.451885,-106.32403,816
84090,UT,40.668068,-111.908297,840
14728,NY,42.258967,-79.43348,147
15905,PA,40.302374,-78.93802,159
17047,PA,40.365242,-77.40369,170
5049,VT,43.592039,-72.588407,504
5702,VT,43.412792,-72.990632,570
6183,CT,41.763849,-72.673037,618
6264,CT,41.693435,-72.09891,626
20009,DC,38.919211,-77.03777,200
21032,MD,39.04366,-76.58805,210
75502,TX,33.424125,-94.055214,755
77381,TX,30.17873,-95.5021,773
80497,CO,39.641146,-106.108002,804
95369,CA,37.521832,-120.46555,953
95469,CA,39.383027,-123.07856,954
88126,NM,33.793145,-103.27741,881
88571,TX,31.694842,-106.299987,885
90310,CA,33.786594,-118.298662,903
99348,WA,46.408852,-118.44876,993
99752,AK,66.897192,-162.58544,997
93649,CA,36.841665,-119.349639,936
94168,CA,37.784827,-122.727802,941
92153,CA,33.016928,-116.846046,921
92654,CA,33.601673,-117.716885,926
92859,CA,33.640302,-117.769442,928
78140,TX,29.292655,-97.76167,781
48060,MI,42.978974,-82.44402,480
49343,MI,43.291089,-85.50812,493
24137,VA,36.947422,-79.63536,241
25942,WV,38.040215,-80.99702,259
12124,NY,42.444198,-73.788241,121
26705,WV,39.327576,-79.54714,267
26847,WV,38.959188,-79.13703,268
28040,NC,35.346886,-81.75621,280
58330,ND,48.427738,-98.52492,583
58448,ND,47.31361,-98.2122,584
59485,MT,47.429273,-111.59357,594
59715,MT,45.707153,-110.9878,597
62032,IL,39.114972,-89.28092,620
97721,OR,43.036496,-118.61882,977
98946,WA,47.087352,-120.71232,989
96745,HI,19.593456,-155.438015,967
97077,OR,45.548616,-123.114725,970
97290,OR,45.580557,-122.374776,972
67554,KS,38.356474,-98.2025,675
68113,NE,41.127805,-95.90649,681
71840,AR,33.316578,-93.854484,718
78065,TX,29.057172,-98.58398,780
78656,TX,29.887939,-97.83613,786
78961,TX,29.665518,-97.039741,789
91741,CA,34.140207,-117.85704,917
93450,CA,35.964022,-120.87339,934
93514,CA,37.282192,-118.38717,935
80226,CO,39.71222,-105.08918,802
80262,CO,39.731038,-104.938391,802
75990,TX,30.792674,-94.354476,759
84660,UT,40.10637,-111.65408,846
65436,MO,37.624096,-91.96543,654
89435,NV,40.541218,-119.586934,894
90291,CA,33.992411,-118.46531,902
72084,AR,34.17618,-92.65463,720
72129,AR,34.330808,-92.54349,721
72467,AR,35.843125,-90.67579,724
43077,OH,40.136336,-83.3415,430
37840,TN,36.045663,-84.36685,378
39181,MS,32.348565,-90.864199,391
58488,ND,47.177348,-99.99415,584
59722,MT,46.392658,-112.7369,597
60471,IL,41.483844,-87.72134,604
61239,IL,41.497667,-90.39047,612
56141,MN,43.884657,-95.77444,561
57656,SD,45.354993,-101.0562,576
54520,WI,45.522208,-88.9105,545
54838,WI,46.233591,-91.81795,548
49680,MI,44.654872,-85.26096,496
51002,IA,42.687676,-95.3188,510
51347,IA,43.437775,-95.31637,513
44212,OH,41.244051,-81.82836,442
44735,OH,40.811809,-81.368284,447
6387,CT,41.744527,-71.913339,638
6601,CT,41.308873,-73.363661,660
7192,NJ,40.79185,-74.245241,719
7863,NJ,40.815107,-74.96802,786
10157,NY,40.780751,-73.977182,101
10581,NY,41.119008,-73.732996,105
26568,WV,39.422397,-80.27564,265
