,month,State,New.Category,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Custom_State,Cluster,Cust_State
13906,9,A2H,A,9.0,2,1,CA,A,0.0,A
13907,9,A2V,A,432.4358,120,3,CA,A,0.0,A
13908,9,A2V,Seasonal,11.285,1,1,CA,A,0.0,A
13909,9,AK,A,5866.67,1059,84,US,AK,5.0,AK
13910,9,AK,Non-A,1211.13,204,42,US,AK,5.0,AK
13911,9,AK,Seasonal,2282.18,398,49,US,AK,5.0,AK
13912,9,AL,A,36311.08,5924,962,US,AL,2.0,AL
13913,9,AL,Non-A,12266.8,2245,485,US,AL,2.0,AL
13914,9,AL,Seasonal,27039.42,4972,754,US,AL,2.0,AL
13915,9,AR,A,18868.7,3297,482,US,AR,4.0,AR
13916,9,AR,Non-A,7526.56,1241,278,US,AR,4.0,AR
13917,9,AR,Seasonal,15172.35,2969,422,US,AR,4.0,AR
13918,9,AZ,A,54545.08,9378,1242,US,AZ,5.0,AZ
13919,9,AZ,Non-A,20132.21,3457,727,US,AZ,5.0,AZ
13920,9,AZ,Seasonal,41083.33,6120,982,US,AZ,5.0,AZ
13921,9,B0K,A,68.3119,7,1,CA,B,0.0,B
13922,9,B0N,A,37.9234,2,1,CA,B,0.0,B
13923,9,B1P,Non-A,12.6962,10,1,CA,B,0.0,B
13924,9,B3J,A,26.2865,1,1,CA,B,0.0,B
13925,9,B4V,A,11.2313,5,1,CA,B,0.0,B
13926,9,B4V,Non-A,28.4801,1,1,CA,B,0.0,B
13927,9,B4V,Seasonal,0.0,8,1,CA,B,0.0,B
13928,9,C0A,Non-A,52.588,10,1,CA,C,0.0,C
13929,9,CA,A,362630.82,67649,8652,US,CA,5.0,CA
13930,9,CA,Non-A,156714.42,26843,5533,US,CA,5.0,CA
13931,9,CA,Seasonal,268016.58,44065,6861,US,CA,5.0,CA
13932,9,CO,A,56355.35,10682,1283,US,CO,4.0,CO
13933,9,CO,Non-A,22387.5,3414,761,US,CO,4.0,CO
13934,9,CO,Seasonal,38865.27,5631,982,US,CO,4.0,CO
13935,9,CT,A,39568.36,7844,997,US,CT,0.0,CT
13936,9,CT,Non-A,17152.85,3138,630,US,CT,0.0,CT
13937,9,CT,Seasonal,28174.59,5864,763,US,CT,0.0,CT
13938,9,DC,A,12921.71,2266,330,US,DC,1.0,DC
13939,9,DC,Non-A,2794.38,678,155,US,DC,1.0,DC
13940,9,DC,Seasonal,4369.8,884,147,US,DC,1.0,DC
13941,9,DE,A,12355.46,2218,328,US,DE,1.0,DE
13942,9,DE,Non-A,5672.39,1007,209,US,DE,1.0,DE
13943,9,DE,Seasonal,11735.57,1995,301,US,DE,1.0,DE
13944,9,E1E,A,120.051,22,2,CA,E,0.0,E
13945,9,E1G,A,86.3195,10,1,CA,E,0.0,E
13946,9,E1X,Non-A,13.5151,1,1,CA,E,0.0,E
13947,9,E2E,A,37.5478,2,1,CA,E,0.0,E
13948,9,E4P,A,24.7389,7,1,CA,E,0.0,E
13949,9,FL,A,178679.71,34380,4338,US,FL,2.0,FL
13950,9,FL,Non-A,73294.15,12946,2680,US,FL,2.0,FL
13951,9,FL,Seasonal,146368.93,22877,3621,US,FL,2.0,FL
13952,9,G0G,A,73.5929,6,1,CA,G,0.0,G
13953,9,G0G,Non-A,0.0,8,1,CA,G,0.0,G
13954,9,G0Z,A,480.8052,12,1,CA,G,0.0,G
13955,9,G0Z,Seasonal,0.0,52,1,CA,G,0.0,G
13956,9,G1V,Non-A,96.1235,5,1,CA,G,0.0,G
13957,9,G4R,A,84.6891,12,2,CA,G,0.0,G
13958,9,G6E,A,0.0,14,1,CA,G,0.0,G
13959,9,G6E,Non-A,89.7223,10,1,CA,G,0.0,G
13960,9,G6E,Seasonal,0.0,3,1,CA,G,0.0,G
13961,9,G6G,A,12.5684,1,1,CA,G,0.0,G
13962,9,G6G,Non-A,0.0,1,1,CA,G,0.0,G
13963,9,GA,A,91454.25,16566,2149,US,GA,2.0,GA
13964,9,GA,Non-A,32476.06,5722,1222,US,GA,2.0,GA
13965,9,GA,Seasonal,60127.03,10536,1687,US,GA,2.0,GA
13966,9,H2K,A,0.0,1,1,CA,H,0.0,H
13967,9,H2K,Non-A,38.0737,1,1,CA,H,0.0,H
13968,9,H2N,A,41.9502,16,1,CA,H,0.0,H
13969,9,H2W,A,11.2313,5,1,CA,H,0.0,H
13970,9,H2Y,A,173.1951,14,2,CA,H,0.0,H
13971,9,H4R,A,10.5101,1,1,CA,H,0.0,H
13972,9,H4W,A,0.0,1,1,CA,H,0.0,H
13973,9,H4W,Non-A,20.1186,1,1,CA,H,0.0,H
13974,9,H7A,Non-A,2.9975,1,1,CA,H,0.0,H
13975,9,H7X,A,24.0758,1,1,CA,H,0.0,H
13976,9,H7X,Non-A,0.0,1,1,CA,H,0.0,H
13977,9,H9H,A,42.0252,6,1,CA,H,0.0,H
13978,9,H9W,A,130.7114,1,1,CA,H,0.0,H
13979,9,HI,A,5023.38,1001,120,US,HI,5.0,HI
13980,9,HI,Non-A,2176.16,279,64,US,HI,5.0,HI
13981,9,HI,Seasonal,2801.73,627,89,US,HI,5.0,HI
13982,9,IA,A,28245.89,5880,674,US,IA,3.0,IA
13983,9,IA,Non-A,9450.25,2185,375,US,IA,3.0,IA
13984,9,IA,Seasonal,20469.97,3876,541,US,IA,3.0,IA
13985,9,ID,A,13248.76,2881,350,US,ID,4.0,ID
13986,9,ID,Non-A,5562.87,977,185,US,ID,4.0,ID
13987,9,ID,Seasonal,12905.74,2946,323,US,ID,4.0,ID
13988,9,IL,A,116897.31,20386,2898,US,IL,3.0,IL
13989,9,IL,Non-A,42841.33,7102,1692,US,IL,3.0,IL
13990,9,IL,Seasonal,92544.95,16155,2453,US,IL,3.0,IL
13991,9,IN,A,55295.77,10249,1453,US,IN,3.0,IN
13992,9,IN,Non-A,19141.31,3685,778,US,IN,3.0,IN
13993,9,IN,Seasonal,45635.3,9293,1225,US,IN,3.0,IN
13994,9,J0K,A,42.2869,3,1,CA,J,0.0,J
13995,9,J2J,A,20.2764,1,1,CA,J,0.0,J
13996,9,J3B,Non-A,27.0002,6,1,CA,J,0.0,J
13997,9,J5C,Non-A,130.7114,1,1,CA,J,0.0,J
13998,9,J5T,A,67.3878,30,1,CA,J,0.0,J
13999,9,J7R,A,67.583,1,1,CA,J,0.0,J
14000,9,J7R,Non-A,0.0,5,1,CA,J,0.0,J
14001,9,J7V,A,45.0529,3,1,CA,J,0.0,J
14002,9,J9H,A,0.0,3,1,CA,J,0.0,J
14003,9,J9H,Non-A,42.7839,1,1,CA,J,0.0,J
14004,9,J9H,Seasonal,0.0,1,1,CA,J,0.0,J
14005,9,K0A,A,0.0,12,1,CA,K,0.0,K
14006,9,K0A,Non-A,204.8529,8,1,CA,K,0.0,K
14007,9,K0A,Seasonal,0.0,12,1,CA,K,0.0,K
14008,9,K0G,A,60.6108,2,2,CA,K,0.0,K
14009,9,K0G,Non-A,0.0,15,1,CA,K,0.0,K
14010,9,K0K,A,89.31700000000001,12,3,CA,K,0.0,K
14011,9,K0K,Non-A,17.6318,1,1,CA,K,0.0,K
14012,9,K0K,Seasonal,0.0,1,1,CA,K,0.0,K
14013,9,K1E,A,63.9162,10,1,CA,K,0.0,K
14014,9,K1N,A,45.0604,2,1,CA,K,0.0,K
14015,9,K1S,A,24.784000000000002,1,1,CA,K,0.0,K
14016,9,K2B,A,10.5101,1,1,CA,K,0.0,K
14017,9,K2B,Seasonal,66.6666,6,1,CA,K,0.0,K
14018,9,K2G,A,0.0,5,1,CA,K,0.0,K
14019,9,K2G,Non-A,87.8444,3,2,CA,K,0.0,K
14020,9,K2L,A,172.9395,8,3,CA,K,0.0,K
14021,9,K2L,Non-A,41.273999999999994,4,2,CA,K,0.0,K
14022,9,K4A,A,144.7073,38,2,CA,K,0.0,K
14023,9,K4R,A,39.7639,6,1,CA,K,0.0,K
14024,9,K4R,Non-A,0.0,1,1,CA,K,0.0,K
14025,9,K6J,A,0.0,2,1,CA,K,0.0,K
14026,9,K6J,Non-A,31.9352,7,1,CA,K,0.0,K
14027,9,K7C,A,8.6319,1,1,CA,K,0.0,K
14028,9,K7L,A,41.3041,1,1,CA,K,0.0,K
14029,9,K7L,Non-A,0.0,1,1,CA,K,0.0,K
14030,9,K7M,A,68.2668,13,1,CA,K,0.0,K
14031,9,K7P,Seasonal,117.1963,12,1,CA,K,0.0,K
14032,9,K7V,Non-A,261.4228,2,2,CA,K,0.0,K
14033,9,K8H,A,29.3156,6,1,CA,K,0.0,K
14034,9,K8N,Non-A,48.9594,8,2,CA,K,0.0,K
14035,9,K8V,A,46.5704,1,1,CA,K,0.0,K
14036,9,K8V,Seasonal,0.0,1,1,CA,K,0.0,K
14037,9,K9A,A,13.4923,4,1,CA,K,0.0,K
14038,9,K9H,A,347.0813,33,1,CA,K,0.0,K
14039,9,K9J,A,3.7562,1,1,CA,K,0.0,K
14040,9,K9V,A,248.8314,28,3,CA,K,0.0,K
14041,9,KS,A,26566.14,4018,629,US,KS,4.0,KS
14042,9,KS,Non-A,9024.94,1477,353,US,KS,4.0,KS
14043,9,KS,Seasonal,20590.11,3780,543,US,KS,4.0,KS
14044,9,KY,A,36339.6,7221,960,US,KY,2.0,KY
14045,9,KY,Non-A,13797.06,2406,536,US,KY,2.0,KY
14046,9,KY,Seasonal,31381.78,5817,887,US,KY,2.0,KY
14047,9,L0A,A,130.7114,1,1,CA,L,0.0,L
14048,9,L0L,A,96.3035,6,1,CA,L,0.0,L
14049,9,L0R,A,41.8224,2,1,CA,L,0.0,L
14050,9,L0R,Non-A,0.0,5,1,CA,L,0.0,L
14051,9,L0S,A,37.0143,1,1,CA,L,0.0,L
14052,9,L0S,Non-A,0.0,4,1,CA,L,0.0,L
14053,9,L1E,A,73.6082,1,1,CA,L,0.0,L
14054,9,L1E,Non-A,0.0,1,1,CA,L,0.0,L
14055,9,L1G,A,9.6686,13,1,CA,L,0.0,L
14056,9,L1H,A,72.8268,6,1,CA,L,0.0,L
14057,9,L1J,A,375.4413,25,1,CA,L,0.0,L
14058,9,L1N,Non-A,130.7114,1,1,CA,L,0.0,L
14059,9,L1V,A,42.9641,5,1,CA,L,0.0,L
14060,9,L1V,Non-A,0.0,1,1,CA,L,0.0,L
14061,9,L2G,Seasonal,4.9583,1,1,CA,L,0.0,L
14062,9,L2H,A,8.985,4,1,CA,L,0.0,L
14063,9,L2J,A,8.9925,9,2,CA,L,0.0,L
14064,9,L2J,Non-A,60.3558,8,1,CA,L,0.0,L
14065,9,L2M,A,30.0202,4,1,CA,L,0.0,L
14066,9,L2N,A,75.5465,8,1,CA,L,0.0,L
14067,9,L3K,Non-A,130.7114,1,1,CA,L,0.0,L
14068,9,L3M,A,0.0,1,1,CA,L,0.0,L
14069,9,L3M,Non-A,147.2315,1,1,CA,L,0.0,L
14070,9,L3Y,A,36.0378,3,1,CA,L,0.0,L
14071,9,L4G,Non-A,81.0006,18,1,CA,L,0.0,L
14072,9,L4H,A,45.0604,2,1,CA,L,0.0,L
14073,9,L4K,Non-A,130.7114,4,2,CA,L,0.0,L
14074,9,L4K,Seasonal,31.5302,3,1,CA,L,0.0,L
14075,9,L4N,A,180.2944,1,1,CA,L,0.0,L
14076,9,L4P,A,36.8041,1,1,CA,L,0.0,L
14077,9,L4Y,A,19.5587,4,2,CA,L,0.0,L
14078,9,L5C,Non-A,130.7114,1,1,CA,L,0.0,L
14079,9,L5H,A,26.2564,5,1,CA,L,0.0,L
14080,9,L5V,A,9.0341,1,1,CA,L,0.0,L
14081,9,L6B,A,0.0,4,1,CA,L,0.0,L
14082,9,L6B,Seasonal,57.3585,1,1,CA,L,0.0,L
14083,9,L6C,A,70.3628,14,1,CA,L,0.0,L
14084,9,L6E,A,39.6514,2,1,CA,L,0.0,L
14085,9,L6H,A,45.0753,1,1,CA,L,0.0,L
14086,9,L6H,Non-A,0.0,3,1,CA,L,0.0,L
14087,9,L6L,A,0.0,1,1,CA,L,0.0,L
14088,9,L6L,Non-A,40.4026,1,1,CA,L,0.0,L
14089,9,L6Y,A,40.5003,9,1,CA,L,0.0,L
14090,9,L7E,Non-A,255.4203,1,1,CA,L,0.0,L
14091,9,L7L,A,33.8703,1,1,CA,L,0.0,L
14092,9,L7S,A,6.7386,3,1,CA,L,0.0,L
14093,9,L7T,A,25.4375,4,1,CA,L,0.0,L
14094,9,L8E,A,65.5472,25,1,CA,L,0.0,L
14095,9,L8S,A,120.8474,14,1,CA,L,0.0,L
14096,9,L9H,A,0.0,4,1,CA,L,0.0,L
14097,9,L9H,Non-A,99.1275,11,1,CA,L,0.0,L
14098,9,L9W,A,43.1671,4,1,CA,L,0.0,L
14099,9,LA,A,37241.96,6621,897,US,LA,4.0,LA
14100,9,LA,Non-A,15221.68,2543,551,US,LA,4.0,LA
14101,9,LA,Seasonal,28719.13,5288,803,US,LA,4.0,LA
14102,9,M1C,A,44.3166,2,1,CA,M,0.0,M
14103,9,M1V,A,38.2012,5,1,CA,M,0.0,M
14104,9,M1V,Non-A,0.0,4,1,CA,M,0.0,M
14105,9,M2N,A,80.8728,6,1,CA,M,0.0,M
14106,9,M3K,A,175.5989,15,1,CA,M,0.0,M
14107,9,M3K,Non-A,0.0,11,1,CA,M,0.0,M
14108,9,M3M,A,16.5201,2,1,CA,M,0.0,M
14109,9,M4L,A,33.0176,4,1,CA,M,0.0,M
14110,9,M4L,Non-A,0.0,1,1,CA,M,0.0,M
14111,9,M5E,A,0.0,3,1,CA,M,0.0,M
14112,9,M5E,Non-A,37.8932,3,1,CA,M,0.0,M
14113,9,M5R,A,18.7739,1,1,CA,M,0.0,M
14114,9,M5S,Non-A,38.3742,12,1,CA,M,0.0,M
14115,9,M6J,A,33.7991,1,1,CA,M,0.0,M
14116,9,M8Y,A,11.2538,2,1,CA,M,0.0,M
14117,9,M8Z,Non-A,11.2688,1,1,CA,M,0.0,M
14118,9,M9A,A,0.0,1,1,CA,M,0.0,M
14119,9,M9A,Non-A,51.4836,6,1,CA,M,0.0,M
14120,9,M9C,A,20.8623,3,2,CA,M,0.0,M
14121,9,M9P,A,15.0176,1,1,CA,M,0.0,M
14122,9,M9V,A,3.8319,1,1,CA,M,0.0,M
14123,9,MA,A,91793.73,17093,2315,US,MA,0.0,MA
14124,9,MA,Non-A,35979.34,5942,1364,US,MA,0.0,MA
14125,9,MA,Seasonal,56793.5,10165,1575,US,MA,0.0,MA
14126,9,MD,A,81200.47,14641,1796,US,MD,1.0,MD
14127,9,MD,Non-A,28448.44,5323,1128,US,MD,1.0,MD
14128,9,MD,Seasonal,47667.74,8923,1386,US,MD,1.0,MD
14129,9,ME,A,12560.39,2106,339,US,ME,0.0,ME
14130,9,ME,Non-A,4976.13,926,199,US,ME,0.0,ME
14131,9,ME,Seasonal,9151.29,1452,229,US,ME,0.0,ME
14132,9,MI,A,101184.96,19382,2415,US,MI,3.0,MI
14133,9,MI,Non-A,36298.03,6493,1346,US,MI,3.0,MI
14134,9,MI,Seasonal,73791.98,13884,1991,US,MI,3.0,MI
14135,9,MN,A,60961.72,12450,1386,US,MN,3.0,MN
14136,9,MN,Non-A,23500.83,4150,788,US,MN,3.0,MN
14137,9,MN,Seasonal,32872.25,5979,925,US,MN,3.0,MN
14138,9,MO,A,57980.81,11011,1407,US,MO,3.0,MO
14139,9,MO,Non-A,20633.72,4085,782,US,MO,3.0,MO
14140,9,MO,Seasonal,44186.3,7727,1239,US,MO,3.0,MO
14141,9,MS,A,19598.81,3162,501,US,MS,2.0,MS
14142,9,MS,Non-A,6179.18,1122,273,US,MS,2.0,MS
14143,9,MS,Seasonal,14900.52,2203,404,US,MS,2.0,MS
14144,9,MT,A,12649.33,2347,286,US,MT,4.0,MT
14145,9,MT,Non-A,5374.66,800,159,US,MT,4.0,MT
14146,9,MT,Seasonal,7856.18,1256,213,US,MT,4.0,MT
14147,9,N0B,A,32.4393,2,1,CA,N,0.0,N
14148,9,N0B,Non-A,261.4228,2,2,CA,N,0.0,N
14149,9,N0C,Non-A,13.0643,1,1,CA,N,0.0,N
14150,9,N0E,A,7.5125,2,1,CA,N,0.0,N
14151,9,N0G,A,0.0,8,1,CA,N,0.0,N
14152,9,N0G,Non-A,83.8698,6,1,CA,N,0.0,N
14153,9,N0G,Seasonal,0.0,2,1,CA,N,0.0,N
14154,9,N0H,A,24.0102,4,1,CA,N,0.0,N
14155,9,N0L,Non-A,130.7114,1,1,CA,N,0.0,N
14156,9,N0N,A,335.031,4,2,CA,N,0.0,N
14157,9,N0P,A,170.1824,17,1,CA,N,0.0,N
14158,9,N0P,Seasonal,0.0,10,1,CA,N,0.0,N
14159,9,N0R,A,141.8225,2,2,CA,N,0.0,N
14160,9,N0R,Non-A,130.7114,1,1,CA,N,0.0,N
14161,9,N1A,Non-A,130.7114,1,1,CA,N,0.0,N
14162,9,N1P,A,88.1674,14,1,CA,N,0.0,N
14163,9,N1P,Seasonal,0.0,10,1,CA,N,0.0,N
14164,9,N2E,A,44.7222,5,1,CA,N,0.0,N
14165,9,N2E,Non-A,0.0,2,1,CA,N,0.0,N
14166,9,N2J,A,60.7764,10,1,CA,N,0.0,N
14167,9,N2K,A,0.0,2,1,CA,N,0.0,N
14168,9,N2K,Non-A,36.398,5,1,CA,N,0.0,N
14169,9,N2M,Non-A,7.6714,1,1,CA,N,0.0,N
14170,9,N2V,A,42.0404,4,1,CA,N,0.0,N
14171,9,N3B,A,19.7805,1,1,CA,N,0.0,N
14172,9,N3B,Non-A,0.0,1,1,CA,N,0.0,N
14173,9,N3R,Non-A,11.2613,1,1,CA,N,0.0,N
14174,9,N3W,A,22.125999999999998,1,1,CA,N,0.0,N
14175,9,N3Y,A,6.3781,1,1,CA,N,0.0,N
14176,9,N5V,A,36.8416,16,2,CA,N,0.0,N
14177,9,N5Y,A,37.3599,7,1,CA,N,0.0,N
14178,9,N5Y,Non-A,26.5945,60,1,CA,N,0.0,N
14179,9,N6C,A,0.0,2,1,CA,N,0.0,N
14180,9,N6C,Non-A,24.4008,1,1,CA,N,0.0,N
14181,9,N6G,A,22.5001,5,1,CA,N,0.0,N
14182,9,N6N,Non-A,38.7648,40,1,CA,N,0.0,N
14183,9,N7T,A,0.0,1,1,CA,N,0.0,N
14184,9,N7T,Non-A,33.7915,1,1,CA,N,0.0,N
14185,9,N9A,A,130.7114,1,1,CA,N,0.0,N
14186,9,NC,A,99376.56,21361,2484,US,NC,1.0,NC
14187,9,NC,Non-A,38820.98,6689,1398,US,NC,1.0,NC
14188,9,NC,Seasonal,72627.13,13040,1956,US,NC,1.0,NC
14189,9,ND,A,8705.59,1864,221,US,ND,4.0,ND
14190,9,ND,Non-A,4025.61,684,120,US,ND,4.0,ND
14191,9,ND,Seasonal,9241.06,1766,187,US,ND,4.0,ND
14192,9,NE,A,15058.26,2815,398,US,NE,4.0,NE
14193,9,NE,Non-A,5870.27,1095,229,US,NE,4.0,NE
14194,9,NE,Seasonal,11843.36,1786,348,US,NE,4.0,NE
14195,9,NH,A,20391.38,3137,490,US,NH,0.0,NH
14196,9,NH,Non-A,7655.52,1437,266,US,NH,0.0,NH
14197,9,NH,Seasonal,14565.6,2131,370,US,NH,0.0,NH
14198,9,NJ,A,112991.41,20825,2676,US,NJ,1.0,NJ
14199,9,NJ,Non-A,42585.97,8008,1633,US,NJ,1.0,NJ
14200,9,NJ,Seasonal,79366.83,14553,2091,US,NJ,1.0,NJ
14201,9,NM,A,13742.38,3788,328,US,NM,4.0,NM
14202,9,NM,Non-A,5652.58,1081,212,US,NM,4.0,NM
14203,9,NM,Seasonal,10059.73,1718,279,US,NM,4.0,NM
14204,9,NV,A,29411.0,5078,581,US,NV,5.0,NV
14205,9,NV,Non-A,10428.24,1787,379,US,NV,5.0,NV
14206,9,NV,Seasonal,19815.67,2758,524,US,NV,5.0,NV
14207,9,NY,A,254147.97,46819,6322,US,NY,0.0,NY
14208,9,NY,Non-A,92613.86,16543,3654,US,NY,0.0,NY
14209,9,NY,Seasonal,162896.19,28482,4570,US,NY,0.0,NY
14210,9,OH,A,98049.66,17753,2318,US,OH,2.0,OH
14211,9,OH,Non-A,34134.83,5820,1346,US,OH,2.0,OH
14212,9,OH,Seasonal,79512.38,13103,2107,US,OH,2.0,OH
14213,9,OK,A,23853.49,3938,584,US,OK,4.0,OK
14214,9,OK,Non-A,5771.67,1237,292,US,OK,4.0,OK
14215,9,OK,Seasonal,19166.61,3475,500,US,OK,4.0,OK
14216,9,OR,A,42435.24,7751,974,US,OR,5.0,OR
14217,9,OR,Non-A,15912.73,2623,579,US,OR,5.0,OR
14218,9,OR,Seasonal,25189.53,4527,739,US,OR,5.0,OR
14219,9,P0H,A,130.7114,1,1,CA,P,3.0,P
14220,9,P0M,A,143.9634,17,2,CA,P,3.0,P
14221,9,P0S,A,22.1244,2,1,CA,P,3.0,P
14222,9,P0S,Non-A,0.0,1,1,CA,P,3.0,P
14223,9,P1L,Non-A,217.8574,1,1,CA,P,3.0,P
14224,9,P1P,A,71.9704,20,1,CA,P,3.0,P
14225,9,P2A,A,130.7114,1,1,CA,P,3.0,P
14226,9,P4N,A,136.7139,4,2,CA,P,3.0,P
14227,9,P6C,A,5.2512,1,1,CA,P,3.0,P
14228,9,PA,A,129713.91,24467,3405,US,PA,1.0,PA
14229,9,PA,Non-A,51239.16,9175,1966,US,PA,1.0,PA
14230,9,PA,Seasonal,113664.4,20785,3186,US,PA,1.0,PA
14231,9,R0B,Seasonal,58.5981,6,1,CA,R,4.0,R
14232,9,R7N,A,78.7318,20,1,CA,R,4.0,R
14233,9,RI,A,10857.71,2212,282,US,RI,0.0,RI
14234,9,RI,Non-A,4941.93,803,152,US,RI,0.0,RI
14235,9,RI,Seasonal,7727.46,1008,213,US,RI,0.0,RI
14236,9,S0E,A,22.125999999999998,1,1,CA,S,4.0,S
14237,9,S0K,A,11.2538,2,1,CA,S,4.0,S
14238,9,S0M,A,130.7114,1,1,CA,S,4.0,S
14239,9,S4P,A,93.8697,5,1,CA,S,4.0,S
14240,9,S4R,A,149.4929,1,1,CA,S,4.0,S
14241,9,S7H,A,6.7386,3,1,CA,S,4.0,S
14242,9,S7J,A,6.0025,1,1,CA,S,4.0,S
14243,9,S7K,Non-A,33.769,5,1,CA,S,4.0,S
14244,9,S7K,Seasonal,120.1412,8,1,CA,S,4.0,S
14245,9,S9A,A,0.0,4,2,CA,S,4.0,S
14246,9,S9A,Non-A,68.6646,7,1,CA,S,4.0,S
14247,9,S9A,Seasonal,0.0,4,1,CA,S,4.0,S
14248,9,S9H,A,6.0025,1,1,CA,S,4.0,S
14249,9,S9V,A,10.5101,1,1,CA,S,4.0,S
14250,9,SC,A,43533.95,8563,1066,US,SC,2.0,SC
14251,9,SC,Non-A,17336.44,2793,631,US,SC,2.0,SC
14252,9,SC,Seasonal,36917.25,5872,861,US,SC,2.0,SC
14253,9,SD,A,7074.65,1111,177,US,SD,4.0,SD
14254,9,SD,Non-A,2535.76,380,87,US,SD,4.0,SD
14255,9,SD,Seasonal,5724.81,1147,154,US,SD,4.0,SD
14256,9,T0C,A,0.0,2,1,CA,T,4.0,T
14257,9,T0C,Non-A,0.0,2,1,CA,T,4.0,T
14258,9,T0C,Seasonal,75.5389,1,1,CA,T,4.0,T
14259,9,T0M,A,11.2537,1,1,CA,T,4.0,T
14260,9,T0M,Non-A,0.0,1,1,CA,T,4.0,T
14261,9,T1C,Non-A,5.2512,1,1,CA,T,4.0,T
14262,9,T1H,A,177.2969,10,1,CA,T,4.0,T
14263,9,T1J,A,29.3439,9,1,CA,T,4.0,T
14264,9,T1K,Non-A,7.6553,1,1,CA,T,4.0,T
14265,9,T2B,A,61.0697,11,2,CA,T,4.0,T
14266,9,T2H,A,40.5454,3,1,CA,T,4.0,T
14267,9,T2J,A,3.8989999999999996,1,1,CA,T,4.0,T
14268,9,T2P,Non-A,88.8363,40,1,CA,T,4.0,T
14269,9,T2V,A,55.285,2,1,CA,T,4.0,T
14270,9,T2Y,A,104.9132,35,1,CA,T,4.0,T
14271,9,T2Z,Non-A,30.8513,3,1,CA,T,4.0,T
14272,9,T3A,Non-A,4.1769,4,1,CA,T,4.0,T
14273,9,T3B,Non-A,23.0936,6,1,CA,T,4.0,T
14274,9,T3E,Non-A,9.0075,1,1,CA,T,4.0,T
14275,9,T3L,A,53.3393,2,1,CA,T,4.0,T
14276,9,T3L,Seasonal,0.0,3,1,CA,T,4.0,T
14277,9,T4T,A,27.0227,5,2,CA,T,4.0,T
14278,9,T5K,A,54.2031,10,1,CA,T,4.0,T
14279,9,T5R,A,20.2388,4,1,CA,T,4.0,T
14280,9,T5Z,A,130.7114,1,1,CA,T,4.0,T
14281,9,T6E,A,22.5302,1,1,CA,T,4.0,T
14282,9,T6W,A,29.3984,5,1,CA,T,4.0,T
14283,9,T7S,A,0.0,10,1,CA,T,4.0,T
14284,9,T7S,Non-A,50.3641,1,1,CA,T,4.0,T
14285,9,T7V,A,74.2256,2,2,CA,T,4.0,T
14286,9,T7V,Non-A,40.425,14,2,CA,T,4.0,T
14287,9,T8L,A,21.8172,1,1,CA,T,4.0,T
14288,9,T8L,Non-A,0.0,1,1,CA,T,4.0,T
14289,9,T9H,A,29.2915,1,1,CA,T,4.0,T
14290,9,T9K,A,145.3151,17,4,CA,T,4.0,T
14291,9,T9K,Non-A,0.0,4,2,CA,T,4.0,T
14292,9,T9K,Seasonal,39.4108,4,1,CA,T,4.0,T
14293,9,TN,A,55164.87,9915,1378,US,TN,2.0,TN
14294,9,TN,Non-A,19700.48,3580,729,US,TN,2.0,TN
14295,9,TN,Seasonal,42647.62,6894,1153,US,TN,2.0,TN
14296,9,TX,A,201241.6,35371,4900,US,TX,4.0,TX
14297,9,TX,Non-A,77420.58,13152,2899,US,TX,4.0,TX
14298,9,TX,Seasonal,164559.59,27078,4421,US,TX,4.0,TX
14299,9,UT,A,31258.27,5688,586,US,UT,5.0,UT
14300,9,UT,Non-A,8648.98,1361,325,US,UT,5.0,UT
14301,9,UT,Seasonal,24447.23,4205,602,US,UT,5.0,UT
14302,9,V0B,A,3.7487,1,1,CA,V,5.0,V
14303,9,V0M,A,12.1553,2,1,CA,V,5.0,V
14304,9,V0N,A,156.8998,14,1,CA,V,5.0,V
14305,9,V0N,Non-A,217.8574,8,2,CA,V,5.0,V
14306,9,V0R,A,31.6118,1,1,CA,V,5.0,V
14307,9,V1X,A,37.5554,1,1,CA,V,5.0,V
14308,9,V2A,A,36.8817,1,1,CA,V,5.0,V
14309,9,V2J,A,54.0605,6,1,CA,V,5.0,V
14310,9,V2M,A,16.4976,4,1,CA,V,5.0,V
14311,9,V2N,A,152.0171,15,1,CA,V,5.0,V
14312,9,V2R,A,0.0,6,1,CA,V,5.0,V
14313,9,V2R,Non-A,47.2766,1,1,CA,V,5.0,V
14314,9,V3B,A,31.4401,15,1,CA,V,5.0,V
14315,9,V3S,A,85.5979,8,2,CA,V,5.0,V
14316,9,V3S,Non-A,0.0,2,1,CA,V,5.0,V
14317,9,V3X,A,28.9234,7,1,CA,V,5.0,V
14318,9,V3Y,A,56.6447,1,1,CA,V,5.0,V
14319,9,V3Y,Non-A,0.0,10,1,CA,V,5.0,V
14320,9,V4R,A,225.3699,1,1,CA,V,5.0,V
14321,9,V5V,A,24.784000000000002,1,1,CA,V,5.0,V
14322,9,V6C,A,51.8293,1,1,CA,V,5.0,V
14323,9,V6M,Non-A,44.1288,6,1,CA,V,5.0,V
14324,9,V6V,A,83.0212,4,2,CA,V,5.0,V
14325,9,V6V,Non-A,0.0,6,1,CA,V,5.0,V
14326,9,V7C,Non-A,130.7114,1,1,CA,V,5.0,V
14327,9,V7E,A,0.0,1,1,CA,V,5.0,V
14328,9,V7E,Non-A,10.1268,1,1,CA,V,5.0,V
